,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_type,Vehicle_type,Temperature,Humidity,Weather,Traffic,Distance (km),Target
8461,D324,BHPRES08DEL01,25.0,4.8,23.232537,77.429845,23.272537,77.469845,Meal ,electric_scooter ,22.13,43.0,clear sky,Moderate,10.29,29.3
8462,564D,RANCHIRES20DEL01,37.0,4.7,23.39925,85.390464,23.50925,85.500464,Snack ,motorcycle ,20.08,61.0,scattered clouds,Moderate,17.33,30.2
8463,5715,PUNERES20DEL02,34.0,4.6,18.592718,73.773572,18.642718,73.823572,Meal ,scooter ,22.44,50.0,clear sky,Moderate,11.01,24.08333333
8464,9376,MUMRES15DEL01,35.0,4.7,19.176269,72.836721,19.216269,72.876721,Drinks ,scooter ,27.85,57.0,smoke,Moderate,7.96,43.03333333
8465,D235,BHPRES09DEL03,30.0,4.8,16.89756628544272,70.17459636928464,0.06,0.06,Buffet ,motorcycle ,26.33,82.0,light rain,High,13.4,33.36666667
8466,A0DB,BANGRES17DEL02,36.0,3.6,12.972532,77.608179,13.102532,77.738179,Buffet ,motorcycle ,22.03,73.0,haze,Very High,30.52,55.06666667
8467,BC54,RANCHIRES19DEL01,26.0,4.4,23.333017,85.3172,23.373017,85.3572,Buffet ,motorcycle ,20.12,83.0,mist,Low,7.15,23.63333333
8468,4713,CHENRES13DEL01,26.0,4.7,13.027018,80.254791,13.097018,80.324791,Snack ,motorcycle ,28.39,82.0,overcast clouds,Very High,18.65,61.96666667
8469,8AD2,JAPRES16DEL01,31.0,4.7,26.849596,75.800512,26.889596,75.840512,Snack ,scooter ,23.38,46.0,haze,Low,7.51,21.28333333
8470,DCCE,KNPRES07DEL03,22.0,5.0,26.472001,80.354002,26.612001,80.494002,Drinks ,scooter ,22.98,43.0,clear sky,Very High,33.95,65.46666667
8471,3B01,MUMRES03DEL01,21.0,4.9,19.22384,72.841347,19.29384,72.911347,Meal ,motorcycle ,27.45,54.0,clear sky,Very High,22.99,68.4
8472,43D2,JAPRES19DEL01,25.0,4.8,26.913726,75.75282,27.023726,75.86282,Buffet ,scooter ,23.79,28.0,clear sky,Very High,27.93,59.76666667
8473,759C,BANGRES16DEL03,20.0,4.9,13.029198,77.570997,13.059198,77.600997,Buffet ,motorcycle ,22.37,73.0,haze,Low,7.03,22.25
8474,8B62,RANCHIRES17DEL03,30.0,4.8,23.374878,85.335739,23.434878,85.395739,Meal ,electric_scooter ,20.23,83.0,mist,High,17.81,34.11666667
8475,8.30E+06,CHENRES09DEL01,21.0,4.1,13.044694,80.26147,13.154694,80.37147,Meal ,motorcycle ,28.37,82.0,overcast clouds,Very High,21.39,60.3
8476,66BE,RANCHIRES13DEL01,22.0,4.7,23.374989,85.335486,23.414989,85.375486,Meal ,motorcycle ,20.16,83.0,mist,Moderate,8.16,28.86666667
8477,978F,HYDRES16DEL01,39.0,4.6,17.440827,78.393391,17.480827,78.433391,Buffet ,motorcycle ,22.88,60.0,haze,Moderate,11.05,30.23333333
8478,8DA7,BANGRES02DEL02,36.0,4.7,12.970221,77.645396,13.050221,77.725396,Drinks ,motorcycle ,22.53,73.0,haze,High,15.6,47.01666667
8479,44C2,PUNERES05DEL01,34.0,4.4,18.543626,73.905101,18.553626,73.915101,Drinks ,motorcycle ,23.02,48.0,clear sky,Very Low,2.25,16.18333333
8480,BBF,SURRES08DEL02,29.0,4.6,21.173343,72.792731,21.193343,72.812731,Snack ,scooter ,24.99,73.0,mist,Very Low,3.97,17.21666667
8481,37A4,MUMRES04DEL01,39.0,4.2,19.254567,72.848923,19.364567,72.958923,Buffet ,scooter ,27.06,55.0,clear sky,Very High,35.56,92.16666667
8482,DB88,AURGRES12DEL02,25.0,4.7,19.879631,75.323403,19.959631,75.403403,Buffet ,scooter ,21.26,60.0,haze,High,15.81,45.08333333
8483,4A8C,BANGRES09DEL02,27.0,4.7,12.934179,77.615797,12.984179,77.665797,Drinks ,motorcycle ,23.18,72.0,haze,High,12.65,42.75
8484,6A56,VADRES010DEL01,34.0,4.9,22.310329,73.169083,22.320329,73.179083,Meal ,scooter ,24.0,64.0,haze,Very Low,4.04,11.3
8485,6837,INDORES18DEL03,24.0,4.7,22.753839,75.897429,22.843839,75.987429,Buffet ,motorcycle ,22.26,44.0,clear sky,High,18.57,35.4
8486,AD2B,RANCHIRES18DEL02,30.0,4.1,23.351489,85.324253,23.481489,85.454253,Meal ,scooter ,20.21,63.0,scattered clouds,High,21.11,39.4
8487,7F20,PUNERES15DEL03,23.0,4.6,18.636215,73.751081,18.696215,73.811081,Buffet ,scooter ,22.31,50.0,clear sky,High,15.12,37.96666667
8488,7DB,RANCHIRES12DEL01,20.0,4.7,16.89756628544272,70.17459636928464,0.01,0.01,Snack ,motorcycle ,26.22,83.0,light rain,High,13.4,33.36666667
8489,685E,CHENRES01DEL02,25.0,4.8,13.005801,80.250744,13.025801,80.270744,Buffet ,motorcycle ,28.49,81.0,mist,Low,4.63,17.25
8490,628F,MYSRES06DEL02,26.0,4.9,12.323994,76.626167,12.453994,76.756167,Drinks ,motorcycle ,20.23,67.0,clear sky,High,25.0,50.4
8491,5408,CHENRES13DEL01,22.0,4.6,13.027018,80.254791,13.067018,80.294791,Drinks ,motorcycle ,28.37,81.0,mist,Moderate,10.8,40.7
8492,FBA,HYDRES19DEL01,23.0,4.7,17.458998,78.500366,17.568998,78.610366,Meal ,motorcycle ,22.77,60.0,haze,High,21.61,38.3
8493,9FB0,PUNERES08DEL03,20.0,4.7,18.53408,73.89852,18.62408,73.98852,Drinks ,scooter ,23.39,47.0,clear sky,Very High,21.24,59.05
8494,DED9,AGRRES19DEL03,24.0,4.8,16.89756628544272,70.17459636928464,0.06,0.06,Drinks ,motorcycle ,26.33,82.0,light rain,High,13.4,33.36666667
8495,4.00E+72,PUNERES18DEL01,22.0,4.0,18.593481,73.785901,18.663481,73.855901,Meal ,scooter ,22.68,49.0,clear sky,High,15.81,35.41666667
8496,E1B9,LUDHRES02DEL02,38.0,4.8,16.89756628544272,70.17459636928464,0.05,0.05,Meal ,motorcycle ,26.31,82.0,light rain,High,13.4,33.36666667
8497,A138,BANGRES02DEL03,22.0,4.7,12.970221,77.645396,13.030221,77.705396,Drinks ,scooter ,22.69,73.0,haze,High,11.41,42.78333333
8498,A174,VADRES12DEL03,21.0,4.7,16.89756628544272,70.17459636928464,0.03,0.03,Snack ,scooter ,26.27,82.0,light rain,High,13.4,33.36666667
8499,AFA 0.00,SURRES19DEL03,36.0,4.7,21.149669,72.772629,21.239669,72.862629,Drinks ,motorcycle ,24.94,73.0,mist,Very High,20.14,58.63333333
8500,C1B0,KOLRES01DEL02,25.0,5.0,22.514688,88.393294,22.564688,88.443294,Snack ,motorcycle ,28.03,65.0,haze,Moderate,14.7,32.35
8501,39AB,MYSRES11DEL02,31.0,4.7,12.323225,76.630028,12.373225,76.680028,Buffet ,motorcycle ,20.81,67.0,clear sky,Moderate,10.3,29.56666667
8502,C06E,BHPRES15DEL02,36.0,5.0,-23.234249,77.434007,23.254249,77.454007,Meal ,scooter ,22.38,42.0,clear sky,High,13.4,37.562973530721166
8503,42AB,RANCHIRES01DEL03,21.0,4.7,23.416792,85.316842,23.506792,85.406842,Snack ,motorcycle ,20.07,64.0,scattered clouds,High,18.92,38.4
8504,13C9,COIMBRES20DEL02,33.0,4.7,10.994136,76.963303,11.074136,77.043303,Buffet ,electric_scooter ,26.01,73.0,haze,High,15.4,34.93333333
8505,1767,COIMBRES19DEL03,25.0,4.8,11.022298,76.998349,11.082298,77.058349,Drinks ,scooter ,25.97,73.0,haze,Moderate,11.43,32.63333333
8506,AB1A,PUNERES07DEL03,26.0,4.7,18.546947,73.900626,18.576947,73.930626,Buffet ,scooter ,22.96,48.0,clear sky,Low,6.21,20.01666667
8507,B8B,PUNERES010DEL03,32.0,4.8,18.539299,73.897902,18.599299,73.957902,Meal ,motorcycle ,23.03,48.0,clear sky,High,17.55,36.26666667
8508,5F69,JAPRES13DEL02,37.0,5.0,26.846156,75.8023,26.896156,75.8523,Buffet ,scooter ,22.96,46.0,haze,Moderate,10.08,24.55
8509,22B4,JAPRES15DEL02,35.0,4.8,26.891191,75.802083,26.971191,75.882083,Snack ,motorcycle ,23.99,46.0,haze,High,14.46,39.35
8510,A0EF,VADRES03DEL03,25.0,4.6,22.32,73.17,22.41,73.26,Buffet ,motorcycle ,23.95,64.0,haze,Moderate,17.36,30.6
8511,D0A7,ALHRES08DEL01,28.0,4.8,25.450329,81.834279,25.460329,81.844279,Drinks ,scooter ,25.46,43.0,clear sky,Very Low,3.67,18.36666667
8512,3327,HYDRES13DEL02,33.0,4.7,17.431477,78.40035,17.561477,78.53035,Buffet ,motorcycle ,22.58,60.0,haze,Very High,28.05,56.98333333
8513,2FC0,MYSRES17DEL03,21.0,4.5,12.326356,76.619103,12.416356,76.709103,Buffet ,scooter ,20.7,67.0,clear sky,High,18.77,36.01666667
8514,AA69,BANGRES03DEL03,31.0,4.7,12.979166,77.640709,13.039166,77.700709,Snack ,scooter ,22.58,73.0,haze,High,13.61,41.4
8515,5BE2,SURRES09DEL01,27.0,4.1,21.175975,72.795503,21.285975,72.905503,Drinks ,motorcycle ,24.9,42.0,clear sky,High,21.59,52.46666667
8516,D745,GOARES09DEL03,29.0,4.6,15.303897,73.914336,15.333897,73.944336,Meal ,scooter ,28.75,74.0,mist,Low,9.5,22.55
8517,52FA,CHENRES07DEL03,26.0,4.9,13.081878,80.248519,13.171878,80.338519,Drinks ,motorcycle ,28.34,82.0,overcast clouds,Very High,21.95,70.18333333
8518,47A4,COIMBRES03DEL02,23.0,4.5,11.025083,77.015393,11.045083,77.035393,Buffet ,motorcycle ,25.92,73.0,haze,Low,5.1,15.43333333
8519,2982,MUMRES05DEL03,26.0,4.8,18.927584,72.832585,18.987584,72.892585,Snack ,motorcycle ,28.05,57.0,smoke,Very High,48.72,57.68333333
8520,5ACF,COIMBRES04DEL03,20.0,4.7,11.024839,77.007003,11.114839,77.097003,Drinks ,scooter ,26.1,73.0,haze,High,18.06,41.18333333
8521,5BAA,PUNERES08DEL01,31.0,4.1,18.53408,73.89852,18.64408,74.00852,Buffet ,motorcycle ,23.58,47.0,clear sky,Very High,23.93,60.15
8522,103D,MUMRES05DEL02,36.0,4.8,18.927584,72.832585,19.057584,72.962585,Snack ,motorcycle ,28.05,57.0,smoke,High,25.07,50.31666667
8523,697F,RANCHIRES07DEL03,36.0,4.2,23.359407,85.325055,23.389407,85.355055,Buffet ,motorcycle ,20.08,83.0,mist,Low,6.79,25.48333333
8524,3EEB,VADRES010DEL02,23.0,4.9,22.310329,73.169083,22.440329,73.299083,Snack ,motorcycle ,23.91,64.0,haze,High,24.48,43.8
8525,3007,PUNERES20DEL02,29.0,4.9,18.592718,73.773572,18.672718,73.853572,Drinks ,scooter ,22.75,49.0,clear sky,High,15.88,45.08333333
8526,763C,MYSRES20DEL03,22.0,4.8,12.337978,76.616792,12.367978,76.646792,Snack ,motorcycle ,20.61,67.0,clear sky,Moderate,7.25,29.88333333
8527,23F3,SURRES04DEL03,33.0,4.0,21.173493,72.801953,21.263493,72.891953,Snack ,motorcycle ,24.93,42.0,clear sky,High,18.3,41.43333333
8528,2F64,PUNERES07DEL02,39.0,4.7,18.546947,73.900626,18.676947,74.030626,Snack ,motorcycle ,23.47,47.0,clear sky,Very High,28.71,63.06666667
8529,9160,INDORES02DEL03,33.0,4.2,22.651847,75.881991,22.711847,75.941991,Buffet ,motorcycle ,22.04,60.0,haze,Moderate,13.48,29.5
8530,CAFD,KNPRES02DEL02,23.0,4.8,26.471617,80.313564,26.551617,80.393564,Meal ,motorcycle ,25.62,42.0,clear sky,High,18.98,41.51666667
8531,DA94,AGRRES13DEL01,28.0,5.0,27.159795,78.04299,27.169795,78.05299,Snack ,motorcycle ,25.86,37.0,clear sky,Low,3.28,18.0
8532,C995,GOARES19DEL02,22.0,4.8,16.89756628544272,70.17459636928464,0.08,0.08,Drinks ,motorcycle ,26.37,82.0,light rain,High,13.4,33.36666667
8533,3EFE,INDORES18DEL01,38.0,4.6,22.753839,75.897429,22.823839,75.967429,Buffet ,motorcycle ,22.23,44.0,clear sky,Moderate,15.81,27.4
8534,540B,BANGRES08DEL01,32.0,4.6,12.906229,77.596791,12.946229,77.636791,Drinks ,scooter ,23.3,71.0,haze,Moderate,9.17,34.01666667
8535,7.50E+09,MUMRES08DEL03,35.0,4.6,19.065838,72.832658,19.125838,72.892658,Drinks ,motorcycle ,27.87,57.0,smoke,High,15.35,53.45
8536,D4C8,DEHRES19DEL02,39.0,4.9,30.372202,78.077151,30.452202,78.157151,Snack ,scooter ,11.16,87.0,clear sky,Very High,24.82,70.43333333
8537,812F,PUNERES07DEL03,21.0,4.9,18.546947,73.900626,18.576947,73.930626,Snack ,electric_scooter ,22.96,48.0,clear sky,Low,6.21,22.0
8538,B12,RANCHIRES19DEL01,32.0,4.7,23.333017,85.3172,23.403017,85.3872,Drinks ,electric_scooter ,20.14,83.0,mist,Moderate,12.24,40.4
8539,D0B7,KOCRES18DEL01,32.0,4.6,9.957144,76.296783,10.067144,76.406783,Drinks ,motorcycle ,24.3,90.0,scattered clouds,Very High,23.43,58.88333333
8540,C83E,DEHRES09DEL03,31.0,4.6,30.332735,78.054222,30.422735,78.144222,Meal ,scooter ,12.02,84.0,clear sky,Very High,18.49,60.61666667
8541,9DD3,VADRES05DEL02,32.0,4.5,22.310526,73.170937,22.330526,73.190937,Drinks ,scooter ,23.97,64.0,haze,Very Low,5.03,20.48333333
8542,538A,MYSRES01DEL02,22.0,4.8,12.311072,76.654878,12.361072,76.704878,Meal ,scooter ,20.81,67.0,clear sky,High,12.3,37.31666667
8543,3B1C,PUNERES07DEL02,24.0,4.6,18.546947,73.900626,18.596947,73.950626,Snack ,motorcycle ,23.03,48.0,clear sky,Moderate,14.79,32.81666667
8544,321C,INDORES16DEL01,28.0,4.4,22.744648,75.894377,22.814648,75.964377,Buffet ,electric_scooter ,22.19,60.0,haze,High,16.74,34.51666667
8545,A68E,JAPRES04DEL01,37.0,4.6,26.902328,75.794257,26.912328,75.804257,Snack ,motorcycle ,23.67,46.0,haze,Very Low,2.08,11.2
8546,2046,BANGRES010DEL02,23.0,4.8,12.933298,77.614293,12.953298,77.634293,Snack ,scooter ,23.24,71.0,haze,Low,4.86,22.66666667
8547,204F,JAPRES08DEL03,35.0,4.8,26.910262,75.783013,26.940262,75.813013,Meal ,scooter ,23.37,46.0,haze,Moderate,6.03,25.03333333
8548,9.00E+04,SURRES01DEL01,23.0,4.7,21.186438,72.794115,21.196438,72.804115,Meal ,scooter ,24.95,73.0,mist,Very Low,2.22,10.23333333
8549,1D0E,PUNERES17DEL03,25.0,4.6,18.530963,73.828972,18.560963,73.858972,Meal ,scooter ,22.94,49.0,clear sky,Low,6.66,19.5
8550,CDD0,GOARES05DEL01,27.0,4.7,16.89756628544272,70.17459636928464,0.01,0.01,Meal ,motorcycle ,26.22,83.0,light rain,High,13.4,33.36666667
8551,A341,SURRES01DEL03,27.0,4.8,21.186438,72.794115,21.216438,72.824115,Meal ,motorcycle ,24.94,73.0,mist,Low,5.58,17.05
8552,763F,INDORES18DEL02,33.0,4.4,22.753839,75.897429,22.833838,75.977429,Snack ,motorcycle ,22.23,44.0,clear sky,High,18.49,35.01666667
8553,5BF5,MYSRES11DEL03,25.0,5.0,12.323225,76.630028,12.413225,76.720028,Snack ,motorcycle ,20.7,67.0,clear sky,High,17.77,35.83333333
8554,AC2D,COIMBRES07DEL01,30.0,4.3,10.96185,76.971082,11.00185,77.011082,Buffet ,scooter ,26.03,73.0,haze,Moderate,9.89,25.13333333
8555,5EF9,MYSRES20DEL02,22.0,5.0,12.337978,76.616792,12.417978,76.696792,Buffet ,motorcycle ,20.8,67.0,clear sky,High,16.88,34.16666667
8556,D031,KOCRES03DEL03,33.0,4.6,10.020683,76.310631,10.080683,76.370631,Buffet ,motorcycle ,24.59,88.0,few clouds,Moderate,12.86,33.03333333
8557,B9FA,BANGRES06DEL01,27.0,5.0,12.979096,77.640625,12.989096,77.650625,Snack ,scooter ,22.99,72.0,haze,Very Low,1.79,12.95
8558,7418,BANGRES13DEL01,20.0,4.6,12.935662,77.61413,12.975662,77.65413,Drinks ,motorcycle ,23.17,72.0,haze,Moderate,8.96,34.11666667
8559,97F6,PUNERES03DEL01,20.0,4.9,18.554382,73.798206,18.594382,73.838206,Buffet ,motorcycle ,22.64,50.0,clear sky,Moderate,9.46,30.41666667
8560,3EF5,COIMBRES18DEL01,35.0,5.0,11.02091,76.940432,11.06091,76.980432,Drinks ,motorcycle ,25.81,73.0,haze,Moderate,8.79,35.28333333
8561,D6FE,AGRRES12DEL01,33.0,5.0,27.165108,78.015053,27.235108,78.085053,Meal ,scooter ,25.95,37.0,clear sky,High,15.07,38.66666667
8562,45F4,PUNERES05DEL01,20.0,4.9,18.543626,73.905101,18.653626,74.015101,Snack ,motorcycle ,23.58,47.0,clear sky,High,23.64,49.58333333
8563,7EF0,VADRES15DEL02,26.0,4.7,16.89756628544272,70.17459636928464,0.05,0.05,Buffet ,scooter ,26.31,82.0,light rain,High,13.4,33.36666667
8564,5FDE,HYDRES16DEL03,35.0,4.7,17.440827,78.393391,17.530827,78.483391,Buffet ,motorcycle ,22.71,60.0,haze,High,21.08,47.73333333
8565,30B9,VADRES010DEL03,20.0,4.7,22.310329,73.169083,22.340329,73.199083,Drinks ,motorcycle ,24.0,64.0,haze,Low,6.97,24.28333333
8566,BB12,INDORES17DEL01,22.0,4.9,22.761226,75.887522,22.771226,75.897522,Snack ,electric_scooter ,22.16,60.0,haze,Very Low,2.44,13.56666667
8567,9AB0,MUMRES17DEL03,36.0,4.9,19.121999,72.908493,19.211999,72.998493,Buffet ,motorcycle ,28.05,57.0,smoke,High,18.91,43.3
8568,D198,DEHRES18DEL02,32.0,5.0,16.89756628544272,70.17459636928464,0.13,0.13,Drinks ,motorcycle ,26.48,81.0,light rain,High,13.4,33.36666667
8569,5939,VADRES16DEL01,22.0,4.9,16.89756628544272,70.17459636928464,0.07,0.07,Drinks ,motorcycle ,26.35,82.0,light rain,High,13.4,33.36666667
8570,8FEE,VADRES16DEL03,30.0,4.7,16.89756628544272,70.17459636928464,0.03,0.03,Snack ,motorcycle ,26.27,82.0,light rain,High,13.4,33.36666667
8571,9F52,CHENRES18DEL01,34.0,4.3,12.981615,80.231598,13.051615,80.301598,Meal ,motorcycle ,28.47,81.0,mist,High,14.7,37.13333333
8572,A619,PUNERES09DEL01,25.0,4.7,18.536562,73.896485,18.606562,73.966485,Snack ,motorcycle ,23.09,48.0,clear sky,High,18.87,44.26666667
8573,9B0E,VADRES01DEL01,21.0,4.8,22.307898,73.167788,22.317898,73.177788,Snack ,motorcycle ,24.0,64.0,haze,Low,5.22,17.48333333
8574,7CC6,RANCHIRES14DEL03,22.0,4.5,16.89756628544272,70.17459636928464,0.09,0.09,Drinks ,scooter ,26.4,81.0,light rain,High,13.4,33.36666667
8575,119D,INDORES010DEL03,37.0,5.0,22.75004,75.902847,22.81004,75.962847,Meal ,scooter ,22.19,60.0,haze,Moderate,13.4,30.98333333
8576,7A4C,CHENRES02DEL01,29.0,4.7,13.086438,80.220672,13.196438,80.330672,Snack ,motorcycle ,28.32,82.0,overcast clouds,Very High,26.35,60.36666667
8577,D92E,KNPRES16DEL02,36.0,4.9,26.482581,80.315628,26.562581,80.395628,Meal ,motorcycle ,25.62,42.0,clear sky,High,17.28,40.68333333
8578,75EC,RANCHIRES03DEL02,36.0,4.6,16.89756628544272,70.17459636928464,0.02,0.02,Snack ,scooter ,26.25,83.0,light rain,High,13.4,33.36666667
8579,4BC9,BANGRES13DEL01,23.0,4.7,12.935662,77.61413,13.005662,77.68413,Drinks ,motorcycle ,22.86,73.0,haze,High,19.29,43.65
8580,133B,COIMBRES04DEL02,28.0,4.5,11.024839,77.007003,11.154839,77.137003,Buffet ,scooter ,26.26,73.0,haze,High,30.43,44.16666667
8581,ABBA,BANGRES17DEL01,31.0,4.8,12.972532,77.608179,12.982532,77.618179,Meal ,motorcycle ,23.12,71.0,haze,Very Low,2.12,9.95
8582,17D0,PUNERES20DEL02,39.0,4.7,18.592718,73.773572,18.642718,73.823572,Snack ,motorcycle ,22.44,50.0,clear sky,Moderate,11.01,27.98333333
8583,92AE,HYDRES010DEL01,33.0,4.9,17.428294,78.404423,17.468294,78.444423,Snack ,motorcycle ,22.96,60.0,haze,Moderate,11.47,31.85
8584,3D32,CHENRES17DEL01,33.0,4.4,13.045479,80.23311,13.115479,80.30311,Drinks ,scooter ,28.35,82.0,overcast clouds,High,18.38,51.03333333
8585,902B,RANCHIRES14DEL01,22.0,4.8,16.89756628544272,70.17459636928464,0.04,0.04,Snack ,motorcycle ,26.28,82.0,light rain,High,13.4,33.36666667
8586,35D9,PUNERES17DEL01,22.0,4.9,18.530963,73.828972,18.570963,73.868972,Meal ,motorcycle ,22.94,49.0,clear sky,Moderate,10.74,27.25
8587,F8D,BANGRES02DEL02,27.0,4.8,12.970221,77.645396,13.100221,77.775396,Snack ,scooter ,22.15,73.0,haze,Very High,24.05,52.55
8588,513A,CHENRES20DEL02,31.0,4.8,12.975996,80.221898,12.995996,80.241898,Buffet ,electric_scooter ,28.51,81.0,mist,Low,4.09,18.86666667
8589,A5FC,MUMRES06DEL02,37.0,4.4,19.055831,72.833984,19.105831,72.883984,Snack ,motorcycle ,27.97,57.0,smoke,Moderate,13.18,39.35
8590,731F,MUMRES20DEL02,24.0,4.8,19.103249,72.846749,19.233249,72.976749,Snack ,motorcycle ,27.86,57.0,smoke,Very High,31.33,66.6
8591,42DA,SURRES06DEL02,23.0,4.5,21.185047,72.80859,21.235047,72.85859,Meal ,motorcycle ,24.95,73.0,mist,Moderate,11.12,27.43333333
8592,A1F9,CHENRES17DEL01,23.0,4.9,13.045479,80.23311,13.055479,80.24311,Meal ,motorcycle ,28.32,81.0,mist,Very Low,2.83,12.85
8593,1DF8,COIMBRES01DEL01,34.0,4.9,11.016298,76.972076,11.026298,76.982076,Buffet ,motorcycle ,25.9,73.0,haze,Very Low,2.01,11.1
8594,25F2,HYDRES13DEL01,21.0,4.2,17.431477,78.40035,17.541477,78.51035,Meal ,motorcycle ,22.52,60.0,haze,Very High,27.05,56.43333333
8595,23ED,INDORES12DEL02,35.0,3.5,22.74806,75.8934,22.82806,75.9734,Meal ,scooter ,22.23,44.0,clear sky,Moderate,16.68,27.9
8596,CA63,LUDHRES08DEL03,34.0,4.7,30.899992,75.831338,31.039992,75.971338,Drinks ,motorcycle ,23.37,39.0,clear sky,Very High,39.6,56.06666667
8597,AF3A,JAPRES16DEL03,22.0,4.3,26.849596,75.800512,26.939596,75.890512,Meal ,motorcycle ,24.01,46.0,haze,High,20.04,42.61666667
8598,6376,COIMBRES11DEL01,24.0,5.0,11.001753,76.986241,11.011753,76.996241,Meal ,motorcycle ,25.97,73.0,haze,Very Low,2.76,11.1
8599,8994,INDORES05DEL03,27.0,4.5,22.727021,75.884167,22.817021,75.974167,Meal ,motorcycle ,22.23,44.0,clear sky,High,19.08,36.45
8600,9A92,CHENRES09DEL02,23.0,5.0,13.044694,80.26147,13.124694,80.34147,Snack ,motorcycle ,28.37,82.0,overcast clouds,Very High,18.15,60.3
8601,8.00E+12,MUMRES07DEL03,37.0,4.7,19.091458,72.827808,19.181458,72.917808,Drinks ,motorcycle ,27.34,57.0,smoke,Very High,22.96,77.78333333
8602,DAAD,BHPRES01DEL01,38.0,4.9,23.211529,77.419399,23.221529,77.429399,Snack ,motorcycle ,22.4,42.0,clear sky,Very Low,2.54,11.83333333
8603,2BDB,BANGRES17DEL01,38.0,4.9,12.972532,77.608179,13.012532,77.648179,Meal ,motorcycle ,22.77,72.0,haze,Moderate,7.0,22.71666667
8604,8F2,CHENRES11DEL02,29.0,4.6,13.064181,80.236442,13.194181,80.366442,Buffet ,scooter ,28.34,75.0,overcast clouds,Very High,30.99,73.58333333
8605,DF10,DEHRES010DEL03,28.0,4.6,30.328174,78.049117,30.418174,78.139117,Drinks ,motorcycle ,12.02,84.0,clear sky,Very High,19.11,70.81666667
8606,E68,COIMBRES14DEL01,29.0,4.6,11.003681,76.975525,11.073681,77.045525,Meal ,motorcycle ,26.03,73.0,haze,High,14.51,33.36666667
8607,7299,SURRES07DEL02,23.0,4.7,21.170798,72.790489,21.190798,72.810489,Buffet ,motorcycle ,24.99,73.0,mist,Very Low,3.28,14.1
8608,CD0B,KNPRES010DEL01,34.0,4.8,26.47775,80.351569,26.51775,80.391569,Meal ,scooter ,25.65,42.0,clear sky,Moderate,12.98,27.71666667
8609,A971,MUMRES010DEL01,20.0,4.6,19.003517,72.82765,19.073517,72.89765,Meal ,motorcycle ,28.03,57.0,smoke,High,19.27,44.7
8610,CF65,ALHRES17DEL03,36.0,4.9,25.45235,81.841889,25.51235,81.901889,Snack ,motorcycle ,25.48,43.0,clear sky,High,15.99,37.81666667
8611,6124,COIMBRES05DEL01,35.0,4.7,11.022169,76.999594,11.062169,77.039594,Drinks ,motorcycle ,25.97,73.0,haze,Low,8.13,29.31666667
8612,B11E,VADRES19DEL02,24.0,5.0,22.311844,73.165081,22.361844,73.215081,Buffet ,motorcycle ,24.01,64.0,haze,Moderate,11.75,26.5
8613,BFD6,DEHRES06DEL03,38.0,4.7,30.361281,78.068022,30.391281,78.098022,Meal ,motorcycle ,16.05,79.0,clear sky,Low,5.07,15.6
8614,5D34,COIMBRES010DEL03,34.0,4.9,11.003008,76.97544,11.063009,77.03544,Drinks ,motorcycle ,25.97,73.0,haze,Moderate,11.58,34.16666667
8615,DAE0,DEHRES12DEL03,23.0,4.8,16.89756628544272,70.17459636928464,0.03,0.03,Snack ,scooter ,26.27,82.0,light rain,High,13.4,33.36666667
8616,3003,SURRES18DEL02,34.0,4.5,21.149834,72.778666,21.199834,72.828666,Drinks ,scooter ,24.91,73.0,mist,Moderate,9.44,35.18333333
8617,7471,BANGRES010DEL03,29.0,4.9,12.933298,77.614293,12.993298,77.674293,Drinks ,motorcycle ,23.02,72.0,haze,High,15.98,50.48333333
8618,86BF,MYSRES11DEL01,34.0,4.6,12.323225,76.630028,12.363225,76.670028,Snack ,scooter ,20.61,67.0,clear sky,Moderate,9.12,29.0
8619,A86A,HYDRES02DEL01,26.0,4.7,17.41233,78.449654,17.45233,78.489654,Drinks ,scooter ,22.97,60.0,haze,Low,8.41,28.93333333
8620,847E,SURRES05DEL03,28.0,4.8,21.175104,72.804342,21.265104,72.894342,Buffet ,scooter ,24.91,42.0,clear sky,High,17.94,38.38333333
8621,2491,COIMBRES20DEL03,32.0,4.5,10.994136,76.963303,11.024136,76.993303,Snack ,motorcycle ,25.94,73.0,haze,Low,5.75,20.4
8622,AFD3,JAPRES13DEL03,26.0,4.6,26.846156,75.8023,26.936156,75.8923,Snack ,scooter ,24.01,46.0,haze,High,18.91,43.06666667
8623,D698,DEHRES04DEL01,39.0,4.9,30.340722,78.060221,30.350722,78.070221,Snack ,scooter ,17.44,76.0,clear sky,Very Low,2.04,13.15
8624,D7D8,LUDHRES15DEL03,38.0,4.5,30.899584,75.809346,30.989584,75.899346,Snack ,motorcycle ,23.67,39.0,clear sky,Very High,25.86,54.18333333
8625,5.00E+29,MYSRES19DEL01,23.0,4.8,12.334022,76.618203,12.404022,76.688203,Snack ,motorcycle ,20.8,67.0,clear sky,Moderate,16.31,30.18333333
8626,D253,AURGRES08DEL01,26.0,4.6,19.876428,75.364792,19.886428,75.374792,Buffet ,scooter ,21.86,60.0,haze,Very Low,2.36,10.96666667
